PRODINFO,¥1399.00-2129.00,1299.00-2029.00,558,"优惠
淘金币可抵38.97元",,收藏宝贝 (685人气),快递 免运费 ,"货源保障,7天无理由,运费险"
631966000000,2,review-1118091318154,2021年01月04日 17:39,物有所值,,,,
631966000000,2,review-1116795110360,2020年12月25日 13:10,红梅姐姐服务真好，下次还来找红梅姐姐,,,,
631966000000,2,review-1111913316128,2020年11月26日 18:13,不错哦，还是非常不错的，一直在这家买,,,,
PRODINFO,¥1.30-2.50,,356,"
    优惠
    
    
",,收藏宝贝 (7人气),快递 ¥20.00 ,"7天无理由,运费险"
623121000000,1,review-1122912624260,2021年02月28日 14:22,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1123755390077,2021年02月28日 14:12,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1123755390085,2021年02月28日 14:12,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1123755390072,2021年02月28日 14:12,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1122834892840,2021年02月27日 15:00,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1122803488694,2021年02月27日 09:21,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1123226069569,2021年02月27日 09:02,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1123645110025,2021年02月27日 09:00,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1123644706243,2021年02月27日 09:00,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1123644706239,2021年02月27日 09:00,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1123644706251,2021年02月27日 09:00,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1124021783493,2021年02月27日 08:51,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1124021783496,2021年02月27日 08:51,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1124021615815,2021年02月27日 08:50,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1124021615814,2021年02月27日 08:50,"评价方未及时做出评价,系统默认好评!",,,,
623121000000,1,review-1122800780434,2021年02月27日 08:50,"评价方未及时做出评价,系统默认好评!",,,,
PRODINFO,¥2.30-3.30,,267,"
    优惠
    
    
",,收藏宝贝 (58人气),快递 ¥20.00 ,"15天退货,运费险"
583141000000,1,review-1123757042899,2021年02月28日 14:31,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1123756230134,2021年02月28日 14:21,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1123727022233,2021年02月28日 08:41,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1122802572593,2021年02月27日 09:10,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1124021903914,2021年02月27日 09:00,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1123644706234,2021年02月27日 09:00,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1123644706244,2021年02月27日 09:00,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1123224985749,2021年02月27日 08:50,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1123153366000,2021年02月26日 11:00,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1123142713510,2021年02月26日 09:01,"评价方未及时做出评价,系统默认好评!",,,,
583141000000,1,review-1100716479702,2020年09月13日 15:04,东西质量可以不错，已经好几次支持了。,,,,
PRODINFO,¥539.00-1099.00,399.00-799.00,284,"优惠
淘金币可抵11.97元
 100元店铺优惠券，满4000元可用 领取",,收藏宝贝 (4460人气),快递 免运费 ,"破损包退,7天无理由,运费险,公益宝贝"
617157000000,1,review-1123374709732,2021年02月28日 22:17,总感觉音质就这样吧 感觉不实 很飘 不过习惯好评 话筒整体质感不错,,,,
617157000000,1,review-1123786914066,2021年02月28日 20:08,此用户没有填写评价。,,,,
617157000000,1,review-1124165187416,2021年02月28日 20:00,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1123339533340,2021年02月28日 14:55,个人觉得卖家还可以，之前因为孩子不用，所以要退，卖家最开始让我自己承担运费，但是有运费险的，卖家说发的顺丰，因为有事没有跟卖家继续说退货的事，当天下午孩子又说要小巨蛋的时候，我就不打算退货了，等我再打开淘宝信息的时候，卖家没有多说什么，已经直接点击了同意退货。此时我不退货了，小巨蛋买下了。对于卖家的态度，还是算赞赏吧。物品来说，个人还是比较满意。,,,,
617157000000,1,review-1124123987682,2021年02月28日 12:31,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1124123935428,2021年02月28日 12:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1124123355603,2021年02月28日 12:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1122898932401,2021年02月28日 11:51,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1124099179435,2021年02月28日 01:10,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1123721498283,2021年02月28日 01:00,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1123711274083,2021年02月27日 21:20,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1124086371784,2021年02月27日 20:40,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1123699682354,2021年02月27日 18:36,昨天刚收到，孩子就迫不及待要起来，感觉都还不错哦,,,,
617157000000,1,review-1122854728488,2021年02月27日 18:21,"���价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1124071187791,2021年02月27日 17:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1123693338482,2021年02月27日 17:20,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1124070307272,2021年02月27日 17:20,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1122840316365,2021年02月27日 15:51,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1123264245234,2021年02月27日 15:50,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,1,review-1123682930486,2021年02月27日 15:41,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1122839124643,2021年02月27日 15:41,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1123682022544,2021年02月27日 15:40,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1124042463338,2021年02月27日 12:41,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1123664822921,2021年02月27日 12:40,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1122821096622,2021年02月27日 12:31,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1124041547263,2021年02月27日 12:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1124040859674,2021年02月27日 12:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1124040859668,2021年02月27日 12:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1124040867408,2021年02月27日 12:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1124038915474,2021年02月27日 12:01,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1123643946227,2021年02月27日 08:41,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1124014635489,2021年02月27日 00:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1123637826117,2021年02月27日 00:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1123637350964,2021年02月27日 00:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1123613666744,2021年02月26日 17:50,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1123986099985,2021年02月26日 17:01,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1122767036698,2021年02月26日 17:00,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,2,review-1123978107103,2021年02月26日 15:45,此用户没有填写评价。,,,,
617157000000,2,review-1123978107104,2021年02月26日 15:45,音质效果：试了一下，声音清晰，没有破音，没有杂音，很满意，居家好伴侣！ 外观材质：外观很可爱，孩子的小手也可以掌握。底座设计很好，可以当音箱用,,,,
617157000000,2,review-1123594802962,2021年02月26日 14:42,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,3,review-1123590014943,2021年02月26日 14:05,此用户没有填写评价。,,,,
617157000000,3,review-1123166825941,2021年02月26日 13:21,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,3,review-1123586090070,2021年02月26日 13:21,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,3,review-1123166669035,2021年02月26日 13:20,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,3,review-1123931651074,2021年02月26日 01:10,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,3,review-1123931639158,2021年02月26日 01:10,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,3,review-1123135309103,2021年02月26日 01:00,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,3,review-1123135153748,2021年02月26日 01:00,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,3,review-1123061293490,2021年02月25日 09:57,红色看起来非常喜庆，可以连接电视跟手机，非常棒，喜欢,,,,
617157000000,3,review-1122960873568,2021年02月24日 00:30,"评价方未及时做出评价,系统默认好评!",,,,
617157000000,3,review-1123640551120,2021年02月22日 16:20,很适合朋友聚会的东西，之前买了一个朋友都喜欢让帮忙再买，红色超级好看,,,,
617157000000,3,review-1122417496347,2021年02月22日 14:47,此用户没有填写评价。,,,,
617157000000,3,review-1123183890115,2021年02月21日 15:34,音质效果：音质不错，外表可爱,,,,
617157000000,3,review-1122704053195,2021年02月20日 17:46,外观材质：非常好,,,,
617157000000,3,review-1122704053194,2021年02月20日 17:46,外观材质：很喜歡,,,,
617157000000,3,review-1122270572851,2021年02月20日 15:33,很好看，高级感，,,,,
617157000000,3,review-1123099230219,2021年02月20日 13:50,不错啊，宝贝喜欢的。,,,,
617157000000,3,review-1123471475141,2021年02月20日 13:45,虽然没有图片上那么好看的红，但造型还是蛮可爱的，之前在实体店看好的粉色，网上看不好看，但还是建议买入粉色！给小孩玩玩这款还有点太好了些,,,,
617157000000,3,review-1122652157935,2021年02月20日 08:14,音质效果：混音还是很好，整体声音不是太大，出来的声音确实赞 外观材质：手感很好,,,,
617157000000,3,review-1122231260402,2021年02月20日 06:59,音效还可以 没有很大噪音 在家Ktv唱起来,,,,
617157000000,4,review-1122202028446,2021年02月19日 16:53,外观材质：很可爱！ 音质效果：麦克风不够大声,,,,
617157000000,4,review-1123031390817,2021年02月19日 15:35,音质效果：对于初用者绝对够用，专业人士我不敢说，但是我正常唱歌是够用了。还有变音功能，很有意思 外观材质：红色好看极了，有新年的气氛,,,,
617157000000,4,review-1122971950654,2021年02月18日 18:18,收到宝贝就迫不及待的打开开唱啦！真的很好用，音响效果也是特别👍🏻赞！需要的赶紧下手吧,,,,
617157000000,4,review-1123292987816,2021年02月18日 07:19,音响音质不错 有好几种声音模式 家里的小型ktv 蓝牙非常好连接 颜值很高 有重量感 官网验证是正品 不错,,,,
617157000000,4,review-1122897666504,2021年02月17日 17:01,音质很好，喜欢唱歌的朋友放心入手吧,,,,
617157000000,4,review-1123251419406,2021年02月17日 13:41,尝试中，效果好再来追评！过年家里人喜欢！,,,,
617157000000,4,review-1123240275272,2021年02月17日 11:08,产品不错，值得购买，商家服务很贴心，快递也给力！,,,,
617157000000,4,review-1122418141071,2021年02月16日 17:33,音质效果：音质好，价格实惠推荐购买！ 外观材质：小巧可爱。,,,,
617157000000,4,review-1122800538417,2021年02月16日 10:45,宝贝早收到了，春节忙今天才来评，宝贝太好了，音质很好呢，可走到那带到那，到那就可唱，吸引了过往行人，询问在那买的。都要下单买呢！太喜欢了！谢谢客服耐心的解答。5星好评！还会向朋友介绍宝贝！,,,,
